displacement_x_m,displacement_y_m,integer_shift_x_cells,integer_shift_y_cells,subpixel_offset_x_cells,subpixel_offset_y_cells,peak_correlation,second_peak_correlation,peak_margin,storm_overlap_fraction,finite_valid_overlap_fraction,at_search_boundary,confidence,reflectivity_floor_dbz,max_displacement_m,source_index,target_index,source_midpoint_utc,target_midpoint_utc,interval_seconds,storm_motion_east_m_s,storm_motion_north_m_s,storm_speed_m_s
2595.130925035058,-1185.1261822431309,2,-1,-0.2699127166432946,0.20991587850457943,0.9304186312952784,0.9021850097042063,0.02823362159107201,0.8024850042844901,0.9658024139472507,False,high,20.0,30000.0,0,1,2026-05-11T07:09:34Z,2026-05-11T07:14:51Z,317.0,8.186532886545924,-3.738568398243315,8.999789684811615
2804.6339210539963,-1325.2039039650558,2,-1,-0.13024405263066904,0.11653073068996277,0.9343199409078716,0.9020155093798287,0.032304431528042965,0.8136363636363636,0.9609613388278965,False,high,20.0,30000.0,1,2,2026-05-11T07:14:51Z,2026-05-11T07:20:08.500000Z,317.5,8.833492664736996,-4.1738705636694675,9.769943098105987
2966.9598556570922,-1363.796240859043,2,-1,-0.022026762895271855,0.09080250609397127,0.9398619746530522,0.905293312262545,0.034568662390507265,0.8212345679012346,0.967016491754123,False,high,20.0,30000.0,2,3,2026-05-11T07:20:08.500000Z,2026-05-11T07:25:41.500000Z,333.0,8.909789356327604,-4.0954842067839135,9.80598476758684
2971.5246300123313,-1312.9673774106482,2,-1,-0.018983579991779218,0.12468841505956793,0.9417260345464223,0.9077710629678669,0.033954971578555426,0.8191804987571165,0.9634157579480879,False,high,20.0,30000.0,3,4,2026-05-11T07:25:41.500000Z,2026-05-11T07:30:58.500000Z,317.0,9.373894731900098,-4.141852925585641,10.248163157460304
2866.387488287449,-1362.7921856277258,2,-1,-0.0890750078083674,0.09147187624818279,0.9477949475662099,0.9168971650810074,0.030897782485202474,0.839720974983964,0.9651973583166948,False,high,20.0,30000.0,4,5,2026-05-11T07:30:58.500000Z,2026-05-11T07:36:15Z,316.5,9.056516550671244,-4.3058204917147735,10.027989935149169
